DateTime	ASI:airspeed	Altimeter:altitude	RC:roll	HI:heading
[State]	Standing
2019-10-14.13:10:39	87.3931	2354.26	0.0362338	11.5695
2019-10-14.13:10:40	87.3993	2359.11	0.0361207	11.5684
2019-10-14.13:10:41	87.4052	2363.96	0.0360079	11.5669
2019-10-14.13:10:42	87.4113	2368.81	0.0358956	11.5649
2019-10-14.13:10:43	87.4177	2373.66	0.0357839	11.5625
2019-10-14.13:10:44	87.4246	2378.5	0.0356728	11.5599
2019-10-14.13:10:45	87.432	2383.34	0.0355624	11.5571
2019-10-14.13:10:46	87.4399	2388.18	0.0354526	11.5544
2019-10-14.13:10:47	87.4482	2393.01	0.0353433	11.5519
2019-10-14.13:10:48	87.4566	2397.85	0.0352344	11.5498
2019-10-14.13:10:49	87.465	2402.68	0.0351258	11.5482
2019-10-14.13:10:50	87.4731	2407.51	0.0350174	11.5469
2019-10-14.13:10:51	87.4808	2412.34	0.0349091	11.5459
2019-10-14.13:10:52	87.4879	2417.16	0.0348008	11.5451
2019-10-14.13:10:53	87.4946	2421.99	0.0346927	11.5442
2019-10-14.13:10:54	87.5009	2426.82	0.0345848	11.5431
2019-10-14.13:10:55	87.507	2431.65	0.0344771	11.5416
2019-10-14.13:10:56	87.5132	2436.47	0.0343699	11.5398
2019-10-14.13:10:57	87.5195	2441.29	0.0342632	11.5376
2019-10-14.13:10:58	87.5263	2446.11	0.0341571	11.5351
2019-10-14.13:10:59	87.5335	2450.93	0.0340515	11.5324
2019-10-14.13:11:00	87.5412	2455.74	0.0339466	11.5298
2019-10-14.13:11:01	87.5493	2460.55	0.0338422	11.5273
2019-10-14.13:11:02	87.5576	2465.36	0.0337382	11.5252
2019-10-14.13:11:03	87.5658	2470.17	0.0336345	11.5234
2019-10-14.13:11:04	87.5739	2474.97	0.033531	11.522
2019-10-14.13:11:05	87.5816	2479.78	0.0334276	11.5209
2019-10-14.13:11:06	87.5888	2484.58	0.0333243	11.52
2019-10-14.13:11:07	87.5957	2489.38	0.0332211	11.519
2019-10-14.13:11:08	87.6021	2494.19	0.0331181	11.5179
2019-10-14.13:11:09	87.6083	2498.99	0.0330154	11.5165
2019-10-14.13:11:10	87.6145	2503.79	0.032913	11.5148
2019-10-14.13:11:11	87.6209	2508.58	0.0328111	11.5127
2019-10-14.13:11:12	87.6276	2513.38	0.0327097	11.5104
2019-10-14.13:11:13	87.6347	2518.17	0.0326089	11.5079
2019-10-14.13:11:14	87.6422	2522.96	0.0325086	11.5053
2019-10-14.13:11:15	87.65	2527.75	0.0324088	11.5029
2019-10-14.13:11:16	87.6581	2532.53	0.0323095	11.5007
2019-10-14.13:11:17	87.6663	2537.31	0.0322104	11.4989
2019-10-14.13:11:18	87.6743	2542.09	0.0321116	11.4973
2019-10-14.13:11:19	87.682	2546.87	0.032013	11.4961
2019-10-14.13:11:20	87.6893	2551.65	0.0319144	11.495
2019-10-14.13:11:21	87.6963	2556.43	0.031816	11.494
2019-10-14.13:11:22	87.7028	2561.21	0.0317177	11.4929
2019-10-14.13:11:23	87.7092	2565.98	0.0316196	11.4916
2019-10-14.13:11:24	87.7155	2570.76	0.0315219	11.49
2019-10-14.13:11:25	87.722	2575.53	0.0314262	11.486
2019-10-14.13:11:26	87.7733	2580.25	0.0320629	11.1468
2019-10-14.13:11:27	87.9848	2584.63	0.0327832	10.812
2019-10-14.13:11:28	88.3309	2588.64	0.0331836	10.5112
2019-10-14.13:11:29	88.7972	2592.35	0.0334565	10.2024
2019-10-14.13:11:30	89.3676	2595.79	0.0337923	9.91078
2019-10-14.13:11:31	90.0263	2599.02	0.0344101	9.62489
2019-10-14.13:11:32	90.7608	2602.09	0.0353118	9.34689
2019-10-14.13:11:33	91.5621	2605.02	0.0363529	9.07292
2019-10-14.13:11:34	92.4236	2607.85	0.0373624	8.8025
2019-10-14.13:11:35	93.3392	2610.59	0.0382638	8.53502
2019-10-14.13:11:36	94.2993	2613.26	0.0390886	8.27083
2019-10-14.13:11:37	95.3005	2615.9	0.0399426	8.00343
2019-10-14.13:11:38	96.3422	2618.49	0.0408576	7.73833
2019-10-14.13:11:39	97.424	2621.05	0.04181	7.473
2019-10-14.13:11:40	98.5416	2623.58	0.0427355	7.21112
2019-10-14.13:11:41	99.6938	2626.05	0.043596	6.9613
2019-10-14.13:11:42	100.875	2628.39	0.0442711	6.74885
2019-10-14.13:11:43	102.079	2630.61	0.0449152	6.53482
2019-10-14.13:11:44	103.297	2632.73	0.045563	6.35031
2019-10-14.13:11:45	104.523	2634.78	0.0462589	6.16321
2019-10-14.13:11:46	105.753	2636.81	0.0470089	5.96623
2019-10-14.13:11:47	106.988	2638.85	0.0477191	5.77386
2019-10-14.13:11:48	108.227	2640.89	0.0483422	5.58129
2019-10-14.13:11:49	109.474	2642.91	0.0488909	5.392
2019-10-14.13:11:50	110.723	2644.91	0.0494127	5.20688
2019-10-14.13:11:51	111.969	2646.89	0.0499341	5.02561
2019-10-14.13:11:52	113.211	2648.85	0.0504418	4.849
2019-10-14.13:11:53	114.443	2650.78	0.050909	4.67611
2019-10-14.13:11:54	115.669	2652.67	0.0513278	4.50762
2019-10-14.13:11:55	116.888	2654.52	0.0517129	4.34311
2019-10-14.13:11:56	118.101	2656.33	0.0520796	4.18316
2019-10-14.13:11:57	119.308	2658.1	0.0524308	4.02758
2019-10-14.13:11:58	120.508	2659.82	0.0527589	3.87651
2019-10-14.13:11:59	121.702	2661.49	0.0530594	3.73017
2019-10-14.13:12:00	122.884	2663.11	0.0533344	3.58971
2019-10-14.13:12:01	124.053	2664.69	0.0535917	3.45347
2019-10-14.13:12:02	125.209	2666.22	0.0538317	3.32192
2019-10-14.13:12:03	126.352	2667.7	0.0540518	3.19502
2019-10-14.13:12:04	127.482	2669.13	0.0542518	3.07252
2019-10-14.13:12:05	128.598	2670.52	0.0544341	2.95444
2019-10-14.13:12:06	129.645	2671.95	0.0532258	4.27424
2019-10-14.13:12:07	128.694	2678.97	0.0490609	7.86414
2019-10-14.13:12:08	127.533	2689.74	0.0546256	6.44946
2019-10-14.13:12:09	126.605	2699.29	0.0550028	7.44684
2019-10-14.13:12:10	125.285	2710.2	0.0515517	8.11636
2019-10-14.13:12:11	123.715	2722.19	0.0492961	8.61251
2019-10-14.13:12:12	122.086	2734.56	0.0504328	8.55071
2019-10-14.13:12:13	120.643	2746.37	0.051639	8.30397
2019-10-14.13:12:14	119.493	2757.21	0.0510814	7.83491
2019-10-14.13:12:15	118.66	2766.81	0.0487065	7.84912
2019-10-14.13:12:16	117.717	2776.4	0.0465244	8.2493
2019-10-14.13:12:17	116.685	2786.35	0.0466609	8.42218
2019-10-14.13:12:18	115.668	2796.32	0.0476043	8.43259
2019-10-14.13:12:19	114.761	2805.96	0.0476213	8.2742
2019-10-14.13:12:20	114.017	2815.04	0.0461649	8.29619
2019-10-14.13:12:21	113.245	2824.03	0.0444075	8.48427
2019-10-14.13:12:22	112.474	2833.04	0.0440441	8.48582
2019-10-14.13:12:23	111.771	2841.82	0.0442758	8.5385
2019-10-14.13:12:24	111.072	2850.52	0.0440779	8.61475
2019-10-14.13:12:25	110.405	2859.11	0.0432839	8.69286
2019-10-14.13:12:26	109.745	2867.63	0.0423686	8.74993
2019-10-14.13:12:27	109.096	2876.05	0.0417098	8.83413
2019-10-14.13:12:28	108.455	2884.4	0.0413836	8.89775
2019-10-14.13:12:29	107.825	2892.67	0.0410517	8.97062
2019-10-14.13:12:30	107.209	2900.85	0.0405353	9.0386
2019-10-14.13:12:31	106.604	2908.95	0.0398751	9.10594
2019-10-14.13:12:32	106.011	2916.96	0.0392375	9.17338
2019-10-14.13:12:33	105.43	2924.89	0.0387149	9.23882
2019-10-14.13:12:34	104.862	2932.73	0.0382608	9.30393
2019-10-14.13:12:35	104.304	2940.49	0.0377837	9.36843
2019-10-14.13:12:36	103.756	2948.17	0.0372422	9.43039
2019-10-14.13:12:37	103.22	2955.79	0.036718	9.47748
2019-10-14.13:12:38	102.698	2963.36	0.0362109	9.52904
