DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
2019-10-11.16:30:06	156.785	2195.81	0.0680131	-0.10571
2019-10-11.16:30:07	156.251	2196.18	0.0512155	-0.260947
2019-10-11.16:30:08	155.844	2196.05	0.0412465	-0.453334
2019-10-11.16:30:09	155.578	2195.34	0.058484	-0.677391
2019-10-11.16:30:10	155.459	2193.98	0.069177	-0.921433
2019-10-11.16:30:11	155.424	2192.11	0.070539	-0.750781
2019-10-11.16:30:12	155.247	2190.79	0.0952657	-0.476203
2019-10-11.16:30:13	154.943	2190.19	0.0936502	-0.216925
2019-10-11.16:30:14	154.527	2190.24	0.0741607	0.0160247
2019-10-11.16:30:15	154.023	2190.84	0.0744806	0.211973
2019-10-11.16:30:16	153.495	2191.79	0.0817788	0.136101
2019-10-11.16:30:17	153.084	2192.4	0.0637768	-0.0407713
2019-10-11.16:30:18	152.805	2192.47	0.0582022	-0.25059
2019-10-11.16:30:19	152.664	2191.93	0.0725774	-0.482827
2019-10-11.16:30:20	152.662	2190.76	0.078095	-0.72502
2019-10-11.16:30:21	152.735	2189.1	0.0792379	-0.568094
2019-10-11.16:30:22	152.673	2187.95	0.10401	-0.314852
2019-10-11.16:30:23	152.484	2187.46	0.101911	-0.0673668
2019-10-11.16:30:24	152.178	2187.6	0.080984	0.162952
2019-10-11.16:30:25	151.775	2188.29	0.0799944	0.365051
2019-10-11.16:30:26	151.325	2189.38	0.0896036	0.327637
2019-10-11.16:30:27	150.983	2190.2	0.0697174	0.140601
2019-10-11.16:30:28	150.767	2190.48	0.0598465	-0.0688617
2019-10-11.16:30:29	150.684	2190.17	0.0752888	-0.295955
2019-10-11.16:30:30	150.732	2189.26	0.0845572	-0.528895
2019-10-11.16:30:31	150.888	2187.77	0.0770889	-0.555252
2019-10-11.16:30:32	150.944	2186.5	0.0987023	-0.286266
2019-10-11.16:30:33	150.868	2185.87	0.110374	-0.0434039
2019-10-11.16:30:34	150.668	2185.86	0.0919048	0.191769
2019-10-11.16:30:35	150.359	2186.43	0.080003	0.408636
2019-10-11.16:30:36	149.964	2187.51	0.0910299	0.530833
2019-10-11.16:30:37	149.633	2188.59	0.0803327	0.307597
2019-10-11.16:30:38	149.433	2189.13	0.0616205	0.0984179
2019-10-11.16:30:39	149.362	2189.09	0.070184	-0.127355
2019-10-11.16:30:40	149.421	2188.45	0.0863295	-0.35874
2019-10-11.16:30:41	149.6	2187.22	0.0821999	-0.567862
2019-10-11.16:30:42	149.765	2185.8	0.0894894	-0.305149
2019-10-11.16:30:43	149.787	2184.96	0.110987	-0.0704222
2019-10-11.16:30:44	149.682	2184.75	0.103311	0.16715
2019-10-11.16:30:45	149.457	2185.13	0.084345	0.394965
2019-10-11.16:30:46	149.006	2186.33	0.112253	2.83032
2019-10-11.16:30:47	146.391	2195.71	0.381597	4.45843
2019-10-11.16:30:48	144.284	2206.07	0.0536187	5.51981
2019-10-11.16:30:49	141.282	2219.49	-0.0197289	5.87416
2019-10-11.16:30:50	138.959	2231.9	0.0141615	5.16467
2019-10-11.16:30:51	136.571	2243.66	0.209167	6.44173
2019-10-11.16:30:52	133.855	2257.07	0.284515	7.04457
2019-10-11.16:30:53	131.242	2270.7	0.090884	6.76609
2019-10-11.16:30:54	128.996	2283.13	-0.076176	6.28108
2019-10-11.16:30:55	127.12	2294.04	0.037821	6.48303
2019-10-11.16:30:56	125.16	2305.01	0.319345	6.85409
2019-10-11.16:30:57	123.208	2316.13	0.344262	6.94072
2019-10-11.16:30:58	121.428	2326.82	0.0985187	6.79262
2019-10-11.16:30:59	119.78	2336.97	-0.0385575	7.11391
2019-10-11.16:31:00	118.156	2347.07	0.125754	7.14417
2019-10-11.16:31:01	116.606	2356.9	0.344405	7.33743
2019-10-11.16:31:02	115.121	2366.5	0.344522	7.26334
2019-10-11.16:31:03	113.852	2375.49	0.13118	6.95875
2019-10-11.16:31:04	112.908	2383.47	-0.0278362	6.44447
2019-10-11.16:31:05	112.316	2390.22	0.0531642	6.10597
2019-10-11.16:31:06	111.903	2396.19	0.293023	5.87795
2019-10-11.16:31:07	111.662	2401.54	0.389888	5.55273
2019-10-11.16:31:08	111.617	2406.2	0.235675	5.27672
2019-10-11.16:31:09	111.715	2410.35	0.0401955	5.06825
2019-10-11.16:31:10	111.926	2414.09	0.0356302	4.8555
2019-10-11.16:31:11	112.227	2417.49	0.209438	4.67286
2019-10-11.16:31:12	112.574	2420.62	0.339897	4.5497
2019-10-11.16:31:13	112.94	2423.61	0.275397	4.49159
2019-10-11.16:31:14	113.304	2426.58	0.109873	4.49344
2019-10-11.16:31:15	113.635	2429.67	0.0509229	4.54834
2019-10-11.16:31:16	113.898	2432.94	0.160144	4.65273
[State]	Climb
2019-10-11.16:31:17	114.061	2436.5	0.290268	4.79993
2019-10-11.16:31:18	114.196	2440.23	0.266707	4.50077
2019-10-11.16:31:19	114.492	2443.51	0.099235	4.22493
2019-10-11.16:31:20	114.914	2446.32	0.0126903	3.99179
2019-10-11.16:31:21	115.413	2448.78	0.110874	3.82287
2019-10-11.16:31:22	115.936	2451.04	0.261103	3.73593
2019-10-11.16:31:23	116.435	2453.26	0.277731	3.73817
2019-10-11.16:31:24	116.925	2455.53	0.148385	3.5424
2019-10-11.16:31:25	117.487	2457.57	0.0326659	3.40864
2019-10-11.16:31:26	118.062	2459.48	0.0804721	3.3003
2019-10-11.16:31:27	118.658	2461.27	0.209313	3.1679
2019-10-11.16:31:28	119.258	2462.93	0.245905	3.0483
2019-10-11.16:31:29	119.876	2464.49	0.150244	2.93819
2019-10-11.16:31:30	120.514	2465.94	0.0579977	2.82363
2019-10-11.16:31:31	121.161	2467.31	0.0858172	2.72004
2019-10-11.16:31:32	121.809	2468.59	0.181233	2.62195
2019-10-11.16:31:33	122.449	2469.8	0.208954	2.52843
2019-10-11.16:31:34	123.089	2470.95	0.138042	2.43875
2019-10-11.16:31:35	123.732	2472.05	0.0726556	2.35023
2019-10-11.16:31:36	124.371	2473.08	0.0974856	2.26674
2019-10-11.16:31:37	124.998	2474.07	0.165325	2.18898
2019-10-11.16:31:38	125.612	2475.01	0.176626	2.11351
2019-10-11.16:31:39	126.22	2475.9	0.121433	2.0404
2019-10-11.16:31:40	126.824	2476.76	0.082645	1.96936
2019-10-11.16:31:41	127.418	2477.58	0.109783	1.90106
2019-10-11.16:31:42	127.999	2478.36	0.15406	1.83818
2019-10-11.16:31:43	128.566	2479.11	0.149487	1.77614
2019-10-11.16:31:44	129.125	2479.83	0.107877	1.71587
2019-10-11.16:31:45	129.675	2480.51	0.0918898	1.65851
2019-10-11.16:31:46	130.215	2481.17	0.118848	1.6022
2019-10-11.16:31:47	130.74	2481.81	0.14224	1.55033
2019-10-11.16:31:48	131.254	2482.41	0.127556	1.49937
2019-10-11.16:31:49	131.758	2483	0.100488	1.44951
2019-10-11.16:31:50	132.251	2483.55	0.100867	1.40227
2019-10-11.16:31:51	132.733	2484.09	0.122358	1.35663
2019-10-11.16:31:52	133.202	2484.61	0.128867	1.31302
2019-10-11.16:31:53	133.661	2485.1	0.111975	1.27084
2019-10-11.16:31:54	134.109	2485.58	0.0992657	1.23045
2019-10-11.16:31:55	134.545	2486.04	0.107656	1.19076
2019-10-11.16:31:56	134.97	2486.48	0.119926	1.15348
2019-10-11.16:31:57	135.383	2486.9	0.115981	1.11759
2019-10-11.16:31:58	135.783	2487.31	0.103393	1.08333
2019-10-11.16:31:59	136.169	2487.71	0.101514	1.04986
2019-10-11.16:32:00	136.544	2488.08	0.110234	1.01774
2019-10-11.16:32:01	136.909	2488.45	0.113482	0.987121
2019-10-11.16:32:02	137.262	2488.8	0.106348	0.957749
2019-10-11.16:32:03	137.603	2489.13	0.100626	0.929394
2019-10-11.16:32:04	137.934	2489.46	0.103886	0.902019
2019-10-11.16:32:05	138.254	2489.77	0.108617	0.875758
2019-10-11.16:32:06	138.565	2490.07	0.106438	0.850643
2019-10-11.16:32:07	138.865	2490.36	0.10117	0.826493
2019-10-11.16:32:08	139.155	2490.63	0.100711	0.803012
2019-10-11.16:32:09	139.434	2490.9	0.104082	0.780567
2019-10-11.16:32:10	139.704	2491.15	0.104574	0.759175
2019-10-11.16:32:11	139.964	2491.4	0.101245	0.738658
2019-10-11.16:32:12	140.214	2491.63	0.099317	0.718907
2019-10-11.16:32:13	140.456	2491.86	0.100863	0.699937
2019-10-11.16:32:14	140.689	2492.07	0.102146	0.681785
2019-10-11.16:32:15	140.913	2492.28	0.100579	0.664413
2019-10-11.16:32:16	141.13	2492.48	0.0985804	0.647732
2019-10-11.16:32:17	141.339	2492.67	0.0988045	0.631695
2019-10-11.16:32:18	141.54	2492.85	0.0999039	0.61632
2019-10-11.16:32:19	141.734	2493.03	0.0994294	0.601605
2019-10-11.16:32:20	141.92	2493.2	0.0979242	0.587494
2019-10-11.16:32:21	142.1	2493.36	0.0974807	0.573932
2019-10-11.16:32:22	142.274	2493.51	0.0981104	0.560915
2019-10-11.16:32:23	142.441	2493.66	0.0981318	0.548447
2019-10-11.16:32:24	142.602	2493.8	0.0971836	0.536497
2019-10-11.16:32:25	142.757	2493.94	0.0965415	0.525019
2019-10-11.16:32:26	142.906	2494.07	0.0967536	0.513996
2019-10-11.16:32:27	143.049	2494.2	0.0969062	0.503428
2019-10-11.16:32:28	143.188	2494.32	0.0963791	0.4933
2019-10-11.16:32:29	143.321	2494.43	0.0957823	0.483577
2019-10-11.16:32:30	143.449	2494.54	0.0957289	0.474238
2019-10-11.16:32:31	143.572	2494.65	0.0958471	0.465278
2019-10-11.16:32:32	143.691	2494.75	0.0955771	0.456688
2019-10-11.16:32:33	143.806	2494.85	0.0951111	0.448445
2019-10-11.16:32:34	143.916	2494.94	0.0949306	0.440527
2019-10-11.16:32:35	144.021	2495.03	0.0949693	0.432927
2019-10-11.16:32:36	144.123	2495.12	0.0948311	0.425637
2019-10-11.16:32:37	144.221	2495.2	0.0944982	0.418642
2019-10-11.16:32:38	144.316	2495.28	0.0942821	0.411924
2019-10-11.16:32:39	144.407	2495.36	0.094251	0.405474
2019-10-11.16:32:40	144.494	2495.43	0.0941686	0.399284
2019-10-11.16:32:41	144.578	2495.5	0.0939398	0.393344
2019-10-11.16:32:42	144.659	2495.57	0.093736	0.38764
2019-10-11.16:32:43	144.736	2495.64	0.0936612	0.382162
2019-10-11.16:32:44	144.811	2495.7	0.0935961	0.376904
2019-10-11.16:32:45	144.883	2495.76	0.0934385	0.371857
2019-10-11.16:32:46	144.952	2495.81	0.0932658	0.36701
2019-10-11.16:32:47	145.019	2495.87	0.0931713	0.362355
2019-10-11.16:32:48	145.083	2495.92	0.0931085	0.357885
2019-10-11.16:32:49	145.144	2495.97	0.0929957	0.353594
2019-10-11.16:32:50	145.204	2496.02	0.0928565	0.349472
2019-10-11.16:32:51	145.261	2496.07	0.092759	0.345514
2019-10-11.16:32:52	145.315	2496.11	0.0926951	0.341712
2019-10-11.16:32:53	145.368	2496.16	0.0926093	0.338061
2019-10-11.16:32:54	145.419	2496.2	0.0924993	0.334555
2019-10-11.16:32:55	145.467	2496.24	0.0924084	0.331187
2019-10-11.16:32:56	145.514	2496.27	0.0923447	0.327951
2019-10-11.16:32:57	145.559	2496.31	0.0922752	0.324843
2019-10-11.16:32:58	145.602	2496.35	0.0921881	0.321858
2019-10-11.16:32:59	145.644	2496.38	0.0921077	0.31899
2019-10-11.16:33:00	145.684	2496.41	0.0920466	0.316235
2019-10-11.16:33:01	145.722	2496.44	0.0919875	0.313587
2019-10-11.16:33:02	145.759	2496.47	0.0919176	0.311044
2019-10-11.16:33:03	145.795	2496.5	0.0918485	0.308601
2019-10-11.16:33:04	145.829	2496.53	0.091792	0.306252
2019-10-11.16:33:05	145.862	2496.56	0.0917403	0.303996
2019-10-11.16:33:06	145.893	2496.58	0.091683	0.301828
2019-10-11.16:33:07	145.924	2496.61	0.0916246	0.299745
2019-10-11.16:33:08	145.953	2496.63	0.0915736	0.297742
2019-10-11.16:33:09	145.981	2496.65	0.0915279	0.295817
2019-10-11.16:33:10	146.008	2496.67	0.09148	0.293968
2019-10-11.16:33:11	146.034	2496.69	0.0914307	0.29219
2019-10-11.16:33:12	146.059	2496.71	0.0913856	0.290481
2019-10-11.16:33:13	146.083	2496.73	0.0913451	0.288839
2019-10-11.16:33:14	146.106	2496.75	0.0913044	0.287259
2019-10-11.16:33:15	146.128	2496.77	0.0912626	0.285741
2019-10-11.16:33:16	146.149	2496.79	0.0912233	0.284282
2019-10-11.16:33:17	146.17	2496.8	0.0911874	0.282878
2019-10-11.16:33:18	146.189	2496.82	0.0911523	0.281529
2019-10-11.16:33:19	146.208	2496.83	0.0911168	0.280231
2019-10-11.16:33:20	146.226	2496.85	0.0910826	0.278984
2019-10-11.16:33:21	146.244	2496.86	0.091051	0.277784
2019-10-11.16:33:22	146.261	2496.88	0.0910206	0.276629
2019-10-11.16:33:23	146.277	2496.89	0.0909901	0.275519
2019-10-11.16:33:24	146.292	2496.9	0.0909605	0.274452
2019-10-11.16:33:25	146.307	2496.91	0.0909327	0.273424
2019-10-11.16:33:26	146.322	2496.93	0.0909061	0.272436
2019-10-11.16:33:27	146.335	2496.94	0.0908799	0.271485
2019-10-11.16:33:28	146.349	2496.95	0.0908542	0.270571
2019-10-11.16:33:29	146.361	2496.96	0.0908298	0.26969
2019-10-11.16:33:30	146.374	2496.97	0.0908065	0.268844
2019-10-11.16:33:31	146.386	2496.98	0.0907837	0.268028
2019-10-11.16:33:32	146.397	2496.99	0.0907613	0.267244
2019-10-11.16:33:33	146.408	2496.99	0.0907399	0.266488
2019-10-11.16:33:34	146.418	2497	0.0907195	0.265761
2019-10-11.16:33:35	146.428	2497.01	0.0906995	0.265061
2019-10-11.16:33:36	146.438	2497.02	0.0906801	0.264387
2019-10-11.16:33:37	146.447	2497.03	0.0906613	0.263738
2019-10-11.16:33:38	146.456	2497.03	0.0906432	0.263113
2019-10-11.16:33:39	146.465	2497.04	0.0906257	0.262511
2019-10-11.16:33:40	146.473	2497.05	0.0906086	0.261931
2019-10-11.16:33:41	146.481	2497.05	0.0905921	0.261373
2019-10-11.16:33:42	146.489	2497.06	0.0905761	0.260834
2019-10-11.16:33:43	146.496	2497.07	0.0905607	0.260315
2019-10-11.16:33:44	146.504	2497.07	0.0905457	0.259816
2019-10-11.16:33:45	146.51	2497.08	0.090531	0.259334
2019-10-11.16:33:46	146.517	2497.08	0.0905169	0.258869
2019-10-11.16:33:47	146.523	2497.09	0.0905032	0.258422
2019-10-11.16:33:48	146.529	2497.09	0.0904899	0.25799
2019-10-11.16:33:49	146.535	2497.1	0.0904769	0.257573
2019-10-11.16:33:50	146.541	2497.1	0.0904644	0.257172
2019-10-11.16:33:51	146.546	2497.11	0.0904522	0.256784
2019-10-11.16:33:52	146.552	2497.11	0.0904403	0.25641
2019-10-11.16:33:53	146.557	2497.11	0.0904288	0.256049
[State]	Cruise
2019-10-11.16:33:54	146.562	2497.12	0.0904176	0.255701
2019-10-11.16:33:55	146.566	2497.12	0.0904067	0.255365
2019-10-11.16:33:56	146.571	2497.13	0.090396	0.25504
2019-10-11.16:33:57	146.575	2497.13	0.0903857	0.254727
2019-10-11.16:33:58	146.579	2497.13	0.0903756	0.254424
2019-10-11.16:33:59	146.583	2497.14	0.0903658	0.254131
2019-10-11.16:34:00	146.587	2497.14	0.0903563	0.253849
2019-10-11.16:34:01	146.591	2497.14	0.090347	0.253576
2019-10-11.16:34:02	146.594	2497.14	0.0903379	0.253311
2019-10-11.16:34:03	146.598	2497.15	0.090329	0.253056
2019-10-11.16:34:04	146.601	2497.15	0.0903204	0.252809
2019-10-11.16:34:05	146.604	2497.15	0.090312	0.25257
2019-10-11.16:34:06	146.608	2497.16	0.0903037	0.252339
2019-10-11.16:34:07	146.61	2497.16	0.0902957	0.252115
2019-10-11.16:34:08	146.613	2497.16	0.0902878	0.251898
2019-10-11.16:34:09	146.616	2497.16	0.0902801	0.251689
2019-10-11.16:34:10	146.619	2497.16	0.0902726	0.251485
2019-10-11.16:34:11	146.621	2497.17	0.0902653	0.251289
2019-10-11.16:34:12	146.624	2497.17	0.0902581	0.251098
2019-10-11.16:34:13	146.626	2497.17	0.0902511	0.250913
2019-10-11.16:34:14	146.629	2497.17	0.0902442	0.250733
2019-10-11.16:34:15	146.631	2497.17	0.0902374	0.250559
2019-10-11.16:34:16	146.633	2497.18	0.0902308	0.25039
2019-10-11.16:34:17	146.635	2497.18	0.0902244	0.250227
2019-10-11.16:34:18	146.637	2497.18	0.090218	0.250067
2019-10-11.16:34:19	146.639	2497.18	0.0902118	0.249913
2019-10-11.16:34:20	146.641	2497.18	0.0902057	0.249763
2019-10-11.16:34:21	146.643	2497.18	0.0901997	0.249617
2019-10-11.16:34:22	146.645	2497.19	0.0901938	0.249475
2019-10-11.16:34:23	146.646	2497.19	0.090188	0.249337
2019-10-11.16:34:24	146.648	2497.19	0.0901823	0.249203
2019-10-11.16:34:25	146.649	2497.19	0.0901767	0.249072
2019-10-11.16:34:26	146.651	2497.19	0.0901712	0.248945
2019-10-11.16:34:27	146.652	2497.19	0.0901658	0.248821
2019-10-11.16:34:28	146.654	2497.19	0.0901605	0.248701
2019-10-11.16:34:29	146.655	2497.2	0.0901552	0.248583
2019-10-11.16:34:30	146.657	2497.2	0.0901501	0.248468
2019-10-11.16:34:31	146.658	2497.2	0.090145	0.248357
2019-10-11.16:34:32	146.659	2497.2	0.09014	0.248247
2019-10-11.16:34:33	146.66	2497.2	0.0901351	0.248141
2019-10-11.16:34:34	146.662	2497.2	0.0901302	0.248037
2019-10-11.16:34:35	146.663	2497.2	0.0901254	0.247935
2019-10-11.16:34:36	146.664	2497.2	0.0901207	0.247836
2019-10-11.16:34:37	146.665	2497.2	0.0901161	0.247739
2019-10-11.16:34:38	146.666	2497.21	0.0901115	0.247644
2019-10-11.16:34:39	146.667	2497.21	0.0901069	0.247551
2019-10-11.16:34:40	146.668	2497.21	0.0901024	0.24746
2019-10-11.16:34:41	146.669	2497.21	0.090098	0.247371
2019-10-11.16:34:42	146.67	2497.21	0.0900936	0.247284
2019-10-11.16:34:43	146.671	2497.21	0.0900893	0.247198
2019-10-11.16:34:44	146.672	2497.21	0.090085	0.247114
2019-10-11.16:34:45	146.673	2497.21	0.0900808	0.247032
2019-10-11.16:34:46	146.673	2497.21	0.0900766	0.246951
2019-10-11.16:34:47	146.674	2497.21	0.0900725	0.246872
2019-10-11.16:34:48	146.675	2497.21	0.0900684	0.246794
2019-10-11.16:34:49	146.676	2497.21	0.0900643	0.246718
2019-10-11.16:34:50	146.676	2497.21	0.0900603	0.246643
2019-10-11.16:34:51	146.677	2497.22	0.0900563	0.246569
2019-10-11.16:34:52	146.678	2497.22	0.0900524	0.246496
2019-10-11.16:34:53	146.679	2497.22	0.0900485	0.246425
2019-10-11.16:34:54	146.679	2497.22	0.0900446	0.246354
2019-10-11.16:34:55	146.68	2497.22	0.0900408	0.246285
2019-10-11.16:34:56	146.681	2497.22	0.090037	0.246217
2019-10-11.16:34:57	146.681	2497.22	0.0900332	0.246149
2019-10-11.16:34:58	146.682	2497.22	0.0900295	0.246083
2019-10-11.16:34:59	146.682	2497.22	0.0900258	0.246018
2019-10-11.16:35:00	146.683	2497.22	0.0900221	0.245953
2019-10-11.16:35:01	146.684	2497.22	0.0900185	0.245889
2019-10-11.16:35:02	146.684	2497.22	0.0900149	0.245826
2019-10-11.16:35:03	146.685	2497.22	0.0900113	0.245764
2019-10-11.16:35:04	146.685	2497.22	0.0900077	0.245703
2019-10-11.16:35:05	146.686	2497.22	0.0900042	0.245642
2019-10-11.16:35:06	146.686	2497.22	0.0900007	0.245582
2019-10-11.16:35:07	146.687	2497.23	0.0899972	0.245523
2019-10-11.16:35:08	146.687	2497.23	0.0899937	0.245464
2019-10-11.16:35:09	146.688	2497.23	0.0899903	0.245406
2019-10-11.16:35:10	146.688	2497.23	0.0899868	0.245349
2019-10-11.16:35:11	146.689	2497.23	0.0899834	0.245292
2019-10-11.16:35:12	146.689	2497.23	0.0899801	0.245236
2019-10-11.16:35:13	146.69	2497.23	0.0899767	0.24518
2019-10-11.16:35:14	146.69	2497.23	0.0899734	0.245124
2019-10-11.16:35:15	146.691	2497.23	0.08997	0.245069
2019-10-11.16:35:16	146.691	2497.23	0.0899667	0.245015
2019-10-11.16:35:17	146.692	2497.23	0.0899634	0.244961
2019-10-11.16:35:18	146.692	2497.23	0.0899602	0.244908
2019-10-11.16:35:19	146.692	2497.23	0.0899569	0.244854
2019-10-11.16:35:20	146.693	2497.23	0.0899537	0.244802
2019-10-11.16:35:21	146.693	2497.23	0.0899505	0.244749
2019-10-11.16:35:22	146.694	2497.23	0.0899473	0.244697
2019-10-11.16:35:23	146.694	2497.23	0.0899441	0.244646
2019-10-11.16:35:24	146.694	2497.23	0.0899409	0.244594
2019-10-11.16:35:25	146.695	2497.23	0.0899378	0.244543
2019-10-11.16:35:26	146.695	2497.23	0.0899346	0.244493
2019-10-11.16:35:27	146.696	2497.23	0.0899315	0.244442
2019-10-11.16:35:28	146.696	2497.24	0.0899284	0.244392
2019-10-11.16:35:29	146.696	2497.24	0.0899253	0.244342
2019-10-11.16:35:30	146.697	2497.24	0.0899222	0.244293
2019-10-11.16:35:31	146.697	2497.24	0.0899192	0.244243
2019-10-11.16:35:32	146.697	2497.24	0.0899161	0.244194
2019-10-11.16:35:33	146.698	2497.24	0.0899131	0.244145
2019-10-11.16:35:34	146.698	2497.24	0.08991	0.244097
2019-10-11.16:35:35	146.698	2497.24	0.089907	0.244048
2019-10-11.16:35:36	146.699	2497.24	0.089904	0.244
2019-10-11.16:35:37	146.699	2497.24	0.089901	0.243952
2019-10-11.16:35:38	146.699	2497.24	0.089898	0.243904
2019-10-11.16:35:39	146.7	2497.24	0.0898951	0.243856
2019-10-11.16:35:40	146.7	2497.24	0.0898921	0.243809
2019-10-11.16:35:41	146.7	2497.24	0.0898891	0.243762
2019-10-11.16:35:42	146.701	2497.24	0.0898862	0.243714
2019-10-11.16:35:43	146.701	2497.24	0.0898833	0.243667
2019-10-11.16:35:44	146.701	2497.24	0.0898804	0.243621
2019-10-11.16:35:45	146.702	2497.24	0.0898775	0.243574
2019-10-11.16:35:46	146.856	2496.86	0.0570652	-1.42388
2019-10-11.16:35:47	148.179	2491.63	-0.0902869	-2.36634
2019-10-11.16:35:48	149.102	2486.07	0.15065	-1.42778
2019-10-11.16:35:49	150.164	2480.88	0.204509	-2.79719
2019-10-11.16:35:50	151.55	2473.47	-0.0017131	-2.43451
2019-10-11.16:35:51	152.428	2467.45	0.0587571	-1.66286
2019-10-11.16:35:52	153.18	2462.53	0.155449	-2.40378
2019-10-11.16:35:53	154.23	2456.11	0.0477746	-2.96255
2019-10-11.16:35:54	155.314	2448.79	0.0149608	-2.58152
2019-10-11.16:35:55	156.08	2442.55	0.142913	-2.10546
2019-10-11.16:35:56	156.553	2437.65	0.152707	-2.04656
2019-10-11.16:35:57	157.147	2432.44	-0.0044996	-2.49685
2019-10-11.16:35:58	157.887	2426.18	-0.0126347	-2.84625
2019-10-11.16:35:59	158.742	2419.09	0.113498	-2.89776
2019-10-11.16:36:00	159.451	2412.25	0.14379	-2.59355
2019-10-11.16:36:01	159.939	2406.29	0.0553727	-2.25124
2019-10-11.16:36:02	160.189	2401.34	0.0412949	-1.98129
2019-10-11.16:36:03	160.468	2396.56	0.0703069	-2.38576
2019-10-11.16:36:04	160.904	2390.91	0.0595186	-2.68202
2019-10-11.16:36:05	161.454	2384.5	0.0442064	-2.93933
2019-10-11.16:36:06	162.07	2377.47	0.06138	-2.92972
2019-10-11.16:36:07	162.561	2370.73	0.0950512	-2.70892
2019-10-11.16:36:08	162.894	2364.65	0.0813096	-2.45827
2019-10-11.16:36:09	163.059	2359.33	0.0589508	-2.18189
2019-10-11.16:36:10	163.086	2354.74	0.0667377	-2.1906
2019-10-11.16:36:11	163.217	2349.87	0.0501873	-2.44993
2019-10-11.16:36:12	163.463	2344.3	0.0438434	-2.68191
2019-10-11.16:36:13	163.812	2338.11	0.0589781	-2.89267
2019-10-11.16:36:14	164.243	2331.36	0.0631959	-3.06807
2019-10-11.16:36:15	164.654	2324.42	0.0658398	-2.89368
2019-10-11.16:36:16	164.942	2317.94	0.0749044	-2.71231
2019-10-11.16:36:17	165.106	2312.02	0.0704863	-2.50933
2019-10-11.16:36:18	165.145	2306.71	0.064508	-2.29488
2019-10-11.16:36:19	165.066	2302.01	0.0680517	-2.12028
2019-10-11.16:36:20	165.011	2297.45	0.051733	-2.35623
[State]	Descent
2019-10-11.16:36:21	165.064	2292.33	0.0404003	-2.54701
2019-10-11.16:36:22	165.215	2286.67	0.056471	-2.73236
2019-10-11.16:36:23	165.453	2280.5	0.0628996	-2.90429
2019-10-11.16:36:24	165.759	2273.86	0.0515686	-3.05448
2019-10-11.16:36:25	166.088	2266.92	0.0558746	-2.99032
2019-10-11.16:36:26	166.329	2260.25	0.0767523	-2.85523
2019-10-11.16:36:27	166.477	2254.01	0.0696445	-2.70139
2019-10-11.16:36:28	166.526	2248.23	0.0561234	-2.53596
2019-10-11.16:36:29	166.482	2242.94	0.0636886	-2.36823
2019-10-11.16:36:30	166.355	2238.13	0.0710378	-2.20549
2019-10-11.16:36:31	166.152	2233.78	0.0632355	-2.05202
2019-10-11.16:36:32	165.884	2229.84	0.0587282	-1.91315
2019-10-11.16:36:33	165.567	2226.27	0.064256	-1.79459
2019-10-11.16:36:34	165.216	2223	0.0652987	-1.69951
2019-10-11.16:36:35	164.846	2219.96	0.0600698	-1.62937
2019-10-11.16:36:36	164.472	2217.07	0.059333	-1.58571
2019-10-11.16:36:37	164.108	2214.26	0.0623114	-1.56916
2019-10-11.16:36:38	163.769	2211.45	0.0614738	-1.57838
2019-10-11.16:36:39	163.465	2208.56	0.0587799	-1.61107
2019-10-11.16:36:40	163.205	2205.55	0.0597379	-1.60321
2019-10-11.16:36:41	162.883	2202.79	0.0772648	-1.33524
2019-10-11.16:36:42	162.464	2200.65	0.0798316	-1.12598
2019-10-11.16:36:43	161.97	2199.04	0.0641579	-0.948297
2019-10-11.16:36:44	161.426	2197.87	0.062668	-0.808822
2019-10-11.16:36:45	160.858	2197	0.0724042	-0.712764
2019-10-11.16:36:46	160.292	2196.31	0.0703854	-0.660661
2019-10-11.16:36:47	159.75	2195.68	0.0618501	-0.651169
2019-10-11.16:36:48	159.251	2195	0.0629031	-0.683141
2019-10-11.16:36:49	158.817	2194.15	0.0679295	-0.75353
2019-10-11.16:36:50	158.46	2193.04	0.0657788	-0.856434
2019-10-11.16:36:51	158.19	2191.6	0.0617155	-0.968583
2019-10-11.16:36:52	157.92	2190.09	0.0786787	-0.739564
2019-10-11.16:36:53	157.567	2189.06	0.0919337	-0.568899
2019-10-11.16:36:54	157.155	2188.46	0.0751813	-0.425201
2019-10-11.16:36:55	156.702	2188.17	0.0645394	-0.314527
2019-10-11.16:36:56	156.233	2188.12	0.0758335	-0.242431
2019-10-11.16:36:57	155.771	2188.18	0.0814041	-0.209891
2019-10-11.16:36:58	155.334	2188.26	0.0711388	-0.214335
2019-10-11.16:36:59	154.939	2188.26	0.0660965	-0.253672
2019-10-11.16:37:00	154.602	2188.08	0.0729629	-0.325568
2019-10-11.16:37:01	154.335	2187.66	0.075818	-0.424779
2019-10-11.16:37:02	154.147	2186.93	0.0701211	-0.544217
2019-10-11.16:37:03	154.037	2185.85	0.0684122	-0.610817
2019-10-11.16:37:04	153.898	2184.81	0.0895299	-0.419239
2019-10-11.16:37:05	153.687	2184.17	0.0967888	-0.275017
2019-10-11.16:37:06	153.419	2183.89	0.0784138	-0.148008
2019-10-11.16:37:07	153.105	2183.9	0.071406	-0.0439777
