DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
[State]	Standing
2019-10-11.17:02:18	158.856	2589.95	0.0585343	-1.06931
2019-10-11.17:02:19	160.161	2585.11	0.0587277	-1.46326
2019-10-11.17:02:20	161.566	2579.51	0.0588625	-1.71605
2019-10-11.17:02:21	162.995	2573.36	0.0587141	-1.86435
2019-10-11.17:02:22	164.391	2566.96	0.0585547	-1.90328
2019-10-11.17:02:23	165.696	2560.61	0.0585466	-1.83597
2019-10-11.17:02:24	166.859	2554.6	0.0584949	-1.67161
2019-10-11.17:02:25	167.842	2549.22	0.0583439	-1.42368
2019-10-11.17:02:26	168.623	2544.65	0.0582991	-1.28905
2019-10-11.17:02:27	169.371	2540.25	0.0584416	-1.40194
2019-10-11.17:02:28	170.106	2535.67	0.0582908	-1.43672
2019-10-11.17:02:29	170.805	2531.08	0.0580217	-1.42097
2019-10-11.17:02:30	171.44	2526.62	0.0579298	-1.35649
2019-10-11.17:02:31	171.99	2522.43	0.0578377	-1.24777
2019-10-11.17:02:32	172.438	2518.63	0.057639	-1.10251
2019-10-11.17:02:33	172.773	2515.33	0.0574608	-0.928076
2019-10-11.17:02:34	172.989	2512.59	0.0573154	-0.731876
2019-10-11.17:02:35	173.082	2510.48	0.0571308	-0.522522
2019-10-11.17:02:36	173.055	2509	0.0569261	-0.308669
2019-10-11.17:02:37	172.917	2508.16	0.0567328	-0.098221
2019-10-11.17:02:38	172.718	2507.79	0.0566837	-0.170041
2019-10-11.17:02:39	172.6	2507.12	0.056577	-0.302883
2019-10-11.17:02:40	172.563	2506.02	0.0563006	-0.445463
2019-10-11.17:02:41	172.607	2504.49	0.0560905	-0.589424
2019-10-11.17:02:42	172.724	2502.54	0.0559638	-0.728116
2019-10-11.17:02:43	172.888	2500.25	0.0556774	-0.64738
2019-10-11.17:02:44	172.931	2498.41	0.0553042	-0.39559
2019-10-11.17:02:45	172.84	2497.33	0.0551896	-0.146926
2019-10-11.17:02:46	172.621	2496.98	0.0550628	0.0946056
2019-10-11.17:02:47	172.289	2497.33	0.0547873	0.318838
2019-10-11.17:02:48	171.93	2498.06	0.0547666	0.156661
2019-10-11.17:02:49	171.704	2498.24	0.0546996	-0.0563653
2019-10-11.17:02:50	171.611	2497.74	0.0543976	-0.286286
2019-10-11.17:02:51	171.65	2496.55	0.0541754	-0.521087
2019-10-11.17:02:52	171.758	2494.84	0.0538605	-0.35832
2019-10-11.17:02:53	171.715	2493.77	0.0534974	-0.0754361
2019-10-11.17:02:54	171.522	2493.56	0.053395	0.205761
2019-10-11.17:02:55	171.192	2494.15	0.0532579	0.472441
2019-10-11.17:02:56	170.833	2495.17	0.0532496	0.249041
2019-10-11.17:02:57	170.639	2495.48	0.0531491	-0.0160635
2019-10-11.17:02:58	170.603	2494.97	0.0528715	-0.295844
2019-10-11.17:02:59	170.72	2493.64	0.0526129	-0.448778
2019-10-11.17:03:00	170.759	2492.38	0.0521576	-0.087122
2019-10-11.17:03:01	170.629	2492.05	0.0519816	0.220273
2019-10-11.17:03:02	170.342	2492.61	0.0519102	0.517251
2019-10-11.17:03:03	169.99	2493.77	0.0519338	0.331436
2019-10-11.17:03:04	169.81	2494.23	0.0518551	0.0414081
2019-10-11.17:03:05	169.801	2493.79	0.0515746	-0.263485
2019-10-11.17:03:06	169.949	2492.48	0.0512579	-0.343726
2019-10-11.17:03:07	169.986	2491.42	0.050821	0.0122418
2019-10-11.17:03:08	169.85	2491.32	0.0506958	0.331983
2019-10-11.17:03:09	169.55	2492.13	0.0506196	0.626298
2019-10-11.17:03:10	169.254	2493.26	0.0507228	0.291965
2019-10-11.17:03:11	169.146	2493.51	0.0505793	-0.0178361
2019-10-11.17:03:12	169.215	2492.83	0.0502894	-0.335564
2019-10-11.17:03:13	169.382	2491.44	0.0498689	-0.156081
2019-10-11.17:03:14	169.375	2490.77	0.0495444	0.165282
2019-10-11.17:03:15	169.194	2491.06	0.0495005	0.488568
2019-10-11.17:03:16	168.869	2492.21	0.0495181	0.52289
